#REF!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,OWC 2025 Quarterfinals ⬥ Performance Scores,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,#,,,player,pscore ▼,played,counted,avg. score*,avg. acc,highest score*,,,,,notes,,,
,,,,,,,,,,,,,,,,,,,,
,,★,#1,AU:,,mrekk,1.913,8 / 8,8 / 11,"894,676",99.01%,,FM1,S,"993,089",,"• *all scores are normalized
     (mod multipliers removed)

• performance score takes into account relative
  scores and the amount of maps played
     (essentially 'match costs' for the entire round)

• star (★) = at least 70% participation",,,
,,,#53,FR:,,fiaee,1.173,6 / 16,5 / 11,"652,554",98.56%,,FM2,A,"861,350",,,,,
,,,#54,SE:,,trumpatino69,1.171,1 / 7,1 / 11,"939,212",98.28%,,DT3,S,"939,212",,,,,
,,,#55,DE:,,Tim Kackner,1.166,6 / 9,6 / 11,"553,520",98.13%,,FM2,S,"638,920",,,,,
,,★,#56,BR:,,-izzy,1.151,17 / 19,12 / 11,"495,042",96.25%,,FM2,A,"939,774",,,,,
,,,#57,FR:,,Hifkil,1.149,10 / 16,8 / 11,"599,220",97.27%,,FM1,S,"991,116",,,,,
,,,#58,DE:,,Denzel Curry,1.142,4 / 9,4 / 11,"592,332",98.18%,,DT1,A,"790,228",,,,,
,,★,#59,BR:,,Kurumiw,1.137,15 / 19,9 / 11,"513,107",95.45%,,NM2,A,"727,498",,,,,
,,,#60,DE:,,ZeitFrost,1.126,5 / 9,5 / 11,"599,945",97.58%,,NM2,S,"842,816",,,,,
,,,#61,FR:,,Musty,1.116,11 / 16,9 / 11,"506,391",97.04%,,HR3,S,"863,204",,,,,
,,,#62,FR:,,calangi,1.114,10 / 16,9 / 11,"524,048",97.28%,,HD3,A,"814,130",,,,,
,,,#63,AU:,,palr,1.112,4 / 8,4 / 11,"635,639",97.81%,,FM2, S ,"953,746",,,,,
