#REF!,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,OWC 2025 Group Stage ⬥ Performance Scores,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,#,,,player,pscore ▼,played,counted,avg. score*,avg. acc,highest score*,,,,,notes,,,
,,,,,,,,,,,,,,,,,,,,
,,★,#1,PE:,,[MG]Arnold24x24,1.659,21 / 21,10 / 11,"856,935",99.11%,,NM2,SS,"1,009,801",,"• *all scores are normalized
     (mod multipliers removed)

• performance score takes into account relative
  scores and the amount of maps played
     (essentially 'match costs' for the entire round)

• star (★) = at least 70% participation",,,
,,,#205,BR:,,tayko,0.712,1 / 22,1 / 11,"463,316",48.93%,,DT2,S,"926,633",,,,,
,,,#206,NL:,,Burning John,0.710,4 / 21,2 / 11,"582,449",96.54%,,HR2,A,"788,959",,,,,
,,,#207,SE:,,melwem,0.709,7 / 23,3 / 11,"548,456",98.21%,,NM5,S,"694,199",,,,,
,,,#208,NL:,,Dolter,0.704,3 / 21,1 / 11,"474,880",97.76%,,FM2,A,"510,562",,,,,
,,,#209,KZ:,,MyAngelRasseru,0.695,3 / 19,2 / 11,"742,005",98.23%,,NM2,S,"963,035",,,,,
,,,#210,TW:,,Ethan2222,0.689,1 / 17,1 / 11,"676,256",98.30%,,NM2,A,"676,256",,,,,
,,,#211,TH:,,Hinamon,0.687,6 / 19,4 / 11,"534,684",98.07%,,NM1,A,"688,097",,,,,
,,,#212,AR:,,Penguo,0.683,7 / 22,5 / 11,"474,515",96.25%,,NM4,S,"533,744",,,,,
,,,#213,MY:,,AHotDawg,0.668,6 / 20,4 / 11,"544,944",94.17%,,NM4,S,"769,651",,,,,
,,,#214,ES:,,[dekori],0.666,7 / 21,4 / 11,"547,741",97.69%,,DT1,A,"612,073",,,,,
,,,#215,GR:,,trushpack,0.662,4 / 22,2 / 11,"606,244",97.43%,,DT1,A,"844,706",,,,,
,,,#216,DK:,,autofister,0.662,5 / 19,4 / 11,"485,524",96.35%,,HD1,A,"762,051",,,,,
,,,#217,GR:,,Leftie,0.642,7 / 22,3 / 11,"443,641",96.21%,,NM3,A,"798,428",,,,,
,,,#218,GR:,,bisbo,0.637,4 / 22,3 / 11,"520,984",95.84%,,NM4,S,"811,380",,,,,
,,,#219,TR:,,Ievi-,0.635,4 / 18,3 / 11,"473,278",98.10%,,HR1,A,"508,553",,,,,
,,,#220,CN:,,pr1mary,0.635,1 / 21,1 / 11,"674,357",99.10%,,FM2,A,"674,357",,,,,
,,,#221,UA:,,CRIMEA,0.626,7 / 20,3 / 11,"424,845",84.31%,,DT2,A,"716,083",,,,,
,,,#222,IT:,,Ryuzaki,0.625,3 / 15,1 / 11,"505,673",97.88%,,NM5,A,"609,215",,,,,
,,,#223,PT:,,tgnalice,0.620,5 / 24,2 / 11,"570,731",95.81%,,DT2,S,"663,245",,,,,
,,,#224,ES:,,junamat,0.619,6 / 21,2 / 11,"445,555",97.08%,,NM5,A,"534,868",,,,,
,,,#225,CN:,,Moonlit111,0.611,3 / 21,1 / 11,"711,157",97.00%,,NM4,S,"819,857",,,,,
,,,#226,RO:,,capybaras,0.598,3 / 20,1 / 11,"668,676",98.65%,,NM2,A,"690,666",,,,,
,,,#227,PT:,,Kenzol,0.597,7 / 24,2 / 11,"440,803",97.64%,,HD1,A,"577,942",,,,,
,,,#228,DK:,,Cittas,0.586,2 / 19,0 / 11,"611,505",97.53%,,FM2,A,"678,125",,,,,
,,,#229,MY:,,Chibi Maruko,0.565,3 / 20,2 / 11,"521,096",96.40%,,NM4,S,"868,724",,,,,
,,,#230,UY:,,daanit,0.551,4 / 24,2 / 11,"566,855",97.25%,,DT2,A,"737,526",,,,,
,,,#231,KZ:,,nybia,0.543,2 / 19,1 / 11,"516,371",97.27%,,NM5,A,"552,098",,,,,
,,,#232,PT:,,PeterPen,0.543,4 / 24,2 / 11,"539,035",95.58%,,NM2,A,"752,819",,,,,
,,,#233,RO:,,robotonic,0.530,2 / 20,1 / 11,"558,721",98.85%,,NM2,A,"562,425",,,,,
,,,#234,VN:,,electrostrike,0.524,5 / 22,2 / 11,"416,095",93.71%,,NM3,S,"850,783",,,,,
,,,#235,RO:,,Pregnancy,0.519,4 / 20,2 / 11,"443,363",96.99%,,NM3,A,"539,217",,,,,
,,,#236,UY:,,LittleFede,0.496,3 / 24,1 / 11,"508,518",98.02%,,FM2,S,"620,220",,,,,
,,,#237,BE:,,[ Unmei ],0.485,2 / 22,2 / 11,"556,809",99.05%,,DT1,A,"586,330",,,,,
,,,#238,PE:,,[MG]-iky-,0.483,3 / 21,2 / 11,"466,776",97.59%,,NM2,A,"518,146",,,,,
,,,#239,HK:,,Tsukime,0.480,6 / 25,1 / 11,"435,384",94.91%,,FM2,S,"641,618",,,,,
,,,#240,GR:,,KittyLikeme,0.447,6 / 22,4 / 11,"336,653",93.48%,,NM3,A,"424,652",,,,,
,,,#241,PE:,,Fo_Ka,0.435,2 / 21,1 / 11,"475,706",97.11%,,NM2,A,"521,155",,,,,
,,,#242,TH:,,TzArtifactz,0.432,2 / 19,1 / 11,"425,080",94.41%,,NM3,A,"451,769",,,,,
,,,#243,HK:,,rlsc1109,0.412,5 / 25,2 / 11,"415,581",96.55%,,FM2,A,"465,174",,,,,
,,,#244,UA:,,APTEM,0.407,2 / 20,1 / 11,"415,415",97.12%,,DT3,A,"509,794",,,,,
,,,#245,DK:,,Nordkild,0.400,4 / 19,2 / 11,"312,832",88.39%,,NM2,B,"448,745",,,,,
,,,#246,HK:,,RevengeWolf,0.383,3 / 25,2 / 11,"303,770",93.00%,,FM1,A,"355,337",,,,,
,,,#247,VN:,,realshin,0.363,1 / 22,1 / 11,"399,324",98.48%,,NM1,A,"399,324",,,,,
,,,#248,NZ:,,silent hill,0.328,2 / 20,1 / 11,"386,592",97.70%,,NM2,A,"412,460",,,,,
,,,#249,PE:,,-Gardevoir-,0.312,4 / 21,1 / 11,"308,141",93.62%,,NM2,A,"382,453",,,,,
,,,#250,PE:,,Daldor,0.288,3 / 21,2 / 11,"282,915",92.28%,,DT3,A,"391,847",,,,,
,,,#251,BE:,,meramin,0.183,3 / 22,1 / 11,"210,961",89.55%,,NM2,B,"272,978",,,,,
