#REF!,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,OWC 2025 Qualifiers ⬥ Performance Scores,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,#,,,player,pscore ▼,played,counted,avg. score*,avg. acc,highest score*,,,,,,notes,,,
,,,,,,,,,,,,,,,,,,,,,
,,★,#1,PL:,,MALISZEWSKI,2.591,20 / 22,10 / 11,"828,723",99.18%,,NM1,S,"1,015,930",0.91,,"• *all scores are normalized
     (mod multipliers removed)

• performance score takes into account relative
  scores and the amount of maps played
     (essentially 'match costs' for the entire round)

• star (★) = at least 70% participation",,,
,,,#191,TW:,,Flyer,1.105,14 / 22,7 / 11,"427,952",96.08%,,NM2,A,"578,718",,,,,,
,,,#192,TR:,,spray-,1.104,13 / 22,7 / 11,"407,186",97.24%,,NM2,A,"625,636",,,,,,
,,,#193,CO:,,Pabloniichan,1.104,15 / 22,8 / 11,"452,655",93.56%,,DT2,S,"887,641",,,,,,
,,★,#194,GR:,,Nekkid,1.103,16 / 22,9 / 11,"404,168",95.26%,,DT2,A,"725,891",,,,,,
,,,#195,SE:,,Fejlan,1.102,10 / 22,5 / 11,"406,022",96.50%,,HD2,A,"575,486",,,,,,
,,,#196,RU:,,Hober38,1.098,7 / 22,3 / 11,"590,532",97.66%,,NM2,S,"966,771",,,,,,
,,,#197,TW:,,Rizer,1.097,10 / 22,5 / 11,"493,299",97.03%,,DT2,A,"658,514",,,,,,
,,,#198,VN:,,baoo,1.094,13 / 22,6 / 11,"437,754",92.99%,,DT2,A,"800,727",,,,,,
,,,#199,ES:,,towny1,1.092,12 / 22,6 / 11,"477,811",96.13%,,DT1,A,"834,909",,,,,,
,,,#200,FI:,,Xepei,1.091,11 / 22,5 / 11,"471,456",97.13%,,DT1,A,"610,128",,,,,,
,,,#201,UY:,,Melxdy,1.089,12 / 22,7 / 11,"440,552",95.66%,,DT1,A,"957,478",,,,,,
,,★,#202,IN:,,_Cyan,1.088,18 / 22,9 / 11,"392,629",96.33%,,NM2,A,"608,913",,,,,,
,,,#203,NL:,,G e n g a o z o,1.088,15 / 22,7 / 11,"389,153",96.34%,,DT2,A,"573,287",,,,,,
,,,#204,RU:,,Skrowell,1.088,7 / 22,3 / 11,"489,020",97.45%,,NM3,A,"835,417",,,,,,
,,,#205,FR:,,calangi,1.085,9 / 22,4 / 11,"468,451",97.36%,,NM3,A,"697,919",,,,,,
,,,#206,CN:,,Ledeau_Fox,1.082,8 / 22,5 / 11,"509,601",96.22%,,DT1,S,"900,358",,,,,,
,,,#207,JP:,,haga1115,1.080,9 / 22,5 / 11,"437,294",87.24%,,DT2,S,"930,016",,,,,,
,,,#208,SG:,,Cymango,1.075,6 / 22,3 / 11,"648,087",97.34%,,NM1,S,"969,128",,,,,,
,,,#209,DK:,,iamVill,1.073,14 / 22,7 / 11,"394,298",94.61%,,NM2,A,"813,653",,,,,,
,,,#210,PH:,,ZaNy_,1.065,4 / 22,2 / 11,"496,149",97.83%,,HD2,A,"721,454",,,,,,
,,,#211,BR:,,kagiura,1.056,5 / 22,2 / 11,"585,206",97.31%,,NM4,S,"824,019",,,,,,
,,,#212,TW:,,Spinesnight,1.055,12 / 22,6 / 11,"390,140",96.20%,,NM1,A,"591,743",,,,,,
,,,#213,CN:,,lolol234,1.053,8 / 22,3 / 11,"447,069",97.42%,,HR2,A,"586,960",,,,,,
,,,#214,PL:,,hav,1.052,2 / 22,1 / 11,"479,758",98.49%,,HD2,A,"514,387",,,,,,
,,,#215,FI:,,vaadin peukkua,1.049,6 / 22,3 / 11,"562,627",97.62%,,DT2,S,"962,726",,,,,,
,,,#216,CL:,,xXChokgamerXx,1.048,11 / 22,6 / 11,"446,489",96.69%,,DT1,A,"697,402",,,,,,
,,,#217,CA:,,yip,1.042,7 / 22,5 / 11,"468,351",98.42%,,NM4,S,"613,170",,,,,,
,,,#218,NZ:,,pii,1.038,6 / 22,3 / 11,"503,836",97.79%,,NM1,S,"1,010,268",,,,,,
,,,#219,JP:,,Homutan,1.037,10 / 22,5 / 11,"446,957",97.67%,,HR1,A,"542,255",,,,,,
,,,#220,TW:,,Ethan2222,1.036,7 / 22,4 / 11,"523,148",97.20%,,NM1,S,"663,623",,,,,,
,,,#221,ES:,,Palodex,1.021,11 / 22,6 / 11,"385,999",95.27%,,NM3,A,"663,183",,,,,,
,,,#222,ID:,,MejiroMcQueen,1.020,7 / 22,4 / 11,"498,554",96.46%,,NM2,S,"971,910",0.32,,,,,
,,,#223,TR:,,LyeRR,1.011,9 / 22,5 / 11,"452,428",95.37%,,DT1,A,"734,007",0.41,,,,,
,,,#224,LT:,,Azerite8,1.011,8 / 22,4 / 11,"529,475",95.98%,,DT1,S,"839,396",0.36,,,,,
,,,#225,AR:,,smashcae,1.009,10 / 22,5 / 11,"380,249",96.07%,,NM3,A,"451,404",0.45,,,,,
,,,#226,KR:,,Chipori,1.007,7 / 22,3 / 11,"538,848",97.51%,,DT2,A,"700,283",0.32,,,,,
,,,#227,PT:,,Kuronora,1.006,13 / 22,8 / 11,"383,701",96.23%,,NM3,A,"582,671",0.59,,,,,
,,,#228,SE:,,trumpatino69,1.001,7 / 22,4 / 11,"539,320",97.81%,,NM2,A,"928,161",0.32,,,,,
,,★,#229,IL:,,tyty5180,0.999,20 / 22,10 / 11,"326,295",94.27%,,NM1,A,"518,044",0.91,,,,,
,,,#230,AT:,,Akuma no Tenshi,0.993,9 / 20,5 / 11,"440,820",97.08%,,NM2,A,"821,280",0.45,,,,,
,,★,#231,AE:,,suurii,0.993,16 / 22,9 / 11,"372,327",95.40%,,DT2,A,"696,963",0.73,,,,,
,,,#232,ID:,,FAW,0.986,2 / 22,1 / 11,"449,958",98.15%,,HD2,A,"475,675",0.09,,,,,
,,,#233,JP:,,RafuNa,0.984,8 / 22,4 / 11,"448,997",97.48%,,NM2,A,"569,522",0.36,,,,,
,,,#234,SE:,,Lightningfox,0.981,7 / 22,3 / 11,"419,303",94.74%,,NM4,S,"859,746",0.32,,,,,
,,,#235,ES:,,marbl,0.980,5 / 22,2 / 11,"453,068",96.46%,,NM2,A,"688,522",0.23,,,,,
,,,#236,AR:,,Amuro,0.978,6 / 22,3 / 11,"455,442",96.33%,,HR1,A,"591,178",0.27,,,,,
,,,#237,TR:,,Ievi-,0.978,8 / 22,4 / 11,"430,711",97.38%,,NM3,A,"653,844",0.36,,,,,
,,★,#238,BG:,,- Frane-,0.976,20 / 22,10 / 11,"349,269",92.49%,,NM2,S,"966,366",0.91,,,,,
,,,#239,NL:,,John breathe,0.975,9 / 22,5 / 11,"403,252",96.03%,,NM4,S,"863,615",0.41,,,,,
,,★,#240,BY:,,bern1sh,0.974,16 / 22,8 / 11,"376,118",95.78%,,NM2,A,"538,588",0.73,,,,,
,,,#241,RO:,,capybaras,0.973,2 / 22,1 / 11,"839,391",99.35%,,NM2,S,"987,206",0.09,,,,,
,,★,#242,SA:,,Riquiria,0.971,19 / 22,10 / 11,"376,969",91.10%,,NM2,S,"936,153",0.86,,,,,
,,,#243,TR:,,Orkay,0.969,11 / 22,5 / 11,"374,306",96.94%,,NM1,A,"574,225",0.50,,,,,
,,★,#244,CO:,,Okinari,0.965,22 / 22,11 / 11,"342,467",92.95%,,NM1,A,"919,266",1.00,,,,,
,,★,#245,MO:,,Tokirii,0.960,21 / 22,11 / 11,"329,669",93.99%,,DT2,A,"783,108",0.95,,,,,
,,,#246,VN:,,smthelse,0.958,8 / 22,4 / 11,"435,909",96.73%,,DT1,A,"693,685",0.36,,,,,
,,,#247,FI:,,Mike Tyson,0.956,9 / 22,4 / 11,"445,686",96.82%,,DT1,A,"746,337",0.41,,,,,
,,,#248,AT:,,fruit cup,0.955,8 / 20,4 / 11,"400,900",96.32%,,DT2,A,"557,592",0.40,,,,,
,,,#249,IN:,,zmecha,0.954,15 / 22,8 / 11,"340,180",93.90%,,NM3,A,"559,359",0.68,,,,,
,,,#250,MX:,,Sodor,0.953,15 / 22,8 / 11,"351,945",94.54%,,NM4,A,"569,823",0.68,,,,,
,,,#251,TH:,,ChaiPhukChep,0.951,7 / 22,4 / 11,"499,664",96.39%,,DT2,S,"873,601",0.32,,,,,
,,,#252,FR:,,fiaee,0.949,8 / 22,4 / 11,"393,685",97.28%,,NM3,A,"622,111",0.36,,,,,
,,,#253,AT:,,Teppi,0.949,8 / 20,4 / 11,"400,128",96.19%,,NM4,S,"576,009",0.40,,,,,
,,★,#254,MO:,,Chino-,0.948,18 / 22,9 / 11,"363,948",94.31%,,DT1,A,"547,695",0.82,,,,,
,,,#255,DK:,,autofister,0.946,10 / 22,5 / 11,"379,517",95.98%,,NM3,A,"728,373",0.45,,,,,
,,★,#256,MX:,,Nuni,0.941,18 / 22,9 / 11,"344,240",94.70%,,DT1,A,"480,742",0.82,,,,,
,,,#257,VN:,,_Casiofx580vnx,0.938,11 / 22,5 / 11,"375,502",97.19%,,NM2,A,"508,032",0.50,,,,,
,,★,#258,HK:,,Hibiki,0.935,16 / 22,8 / 11,"319,948",94.30%,,NM3,A,"533,652",0.73,,,,,
,,,#259,UY:,,El Milanga,0.934,10 / 22,5 / 11,"392,336",96.10%,,NM4,B,"518,860",0.45,,,,,
,,,#260,UA:,,CRIMEA,0.932,10 / 22,5 / 11,"433,313",95.01%,,NM1,A,"858,590",0.45,,,,,
,,★,#261,CH:,,Skellers,0.929,20 / 22,10 / 11,"336,578",95.11%,,NM1,A,"602,768",0.91,,,,,
,,★,#262,AE:,,sylriu,0.927,16 / 22,8 / 11,"340,006",95.24%,,NM3,A,"504,448",0.73,,,,,
,,,#263,IL:,,Galog,0.925,12 / 22,5 / 11,"364,469",94.61%,,NM2,S,"965,519",0.55,,,,,
,,,#264,CN:,,z980838928,0.925,4 / 22,2 / 11,"596,707",93.22%,,DT2,S,"799,406",0.18,,,,,
,,,#265,IL:,,MrPotato,0.924,12 / 22,7 / 11,"350,029",95.44%,,HR2,A,"484,321",0.55,,,,,
,,,#266,GB:,,Mahmood,0.919,5 / 22,2 / 11,"504,033",98.47%,,NM3,A,"603,019",0.23,,,,,
,,★,#267,HU:,,gecseboti,0.917,18 / 22,9 / 11,"323,252",94.70%,,DT1,A,"546,294",0.82,,,,,
,,,#268,VN:,,Seamie,0.912,13 / 22,7 / 11,"332,273",95.36%,,NM3,A,"461,736",0.59,,,,,
,,,#269,HK:,,ming0328ming,0.911,7 / 22,3 / 11,"455,932",97.83%,,NM1,A,"755,037",0.32,,,,,
,,,#270,CO:,,Jekuru,0.909,10 / 22,5 / 11,"348,055",94.97%,,NM3,A,"539,062",0.45,,,,,
,,,#271,TR:,,gheanfoil,0.907,5 / 22,2 / 11,"554,753",96.52%,,DT1,A,"733,830",0.23,,,,,
,,★,#272,SK:,,Permsky,0.906,15 / 20,8 / 11,"316,455",94.39%,,NM1,A,"440,542",0.75,,,,,
,,★,#273,LV:,,waywern2012,0.904,17 / 22,8 / 11,"317,470",92.89%,,NM2,A,"645,358",0.77,,,,,
,,★,#274,IN:,,Smudgy24,0.901,17 / 22,8 / 11,"342,787",94.61%,,DT1,A,"771,147",,,,,,
,,,#275,CN:,,Moonlit111,0.897,2 / 22,1 / 11,"627,950",96.30%,,NM4,S,"865,268",,,,,,
,,,#276,SG:,,GSBlank,0.889,10 / 22,5 / 11,"390,077",96.67%,,HR1,A,"518,093",,,,,,
,,★,#277,PE:,,P r a h,0.886,16 / 22,8 / 11,"328,013",92.86%,,NM3,A,"754,849",,,,,,
,,★,#278,CZ:,,Dri3x,0.884,16 / 22,8 / 11,"345,850",95.38%,,DT1,A,"580,363",,,,,,
,,★,#279,LT:,,basketball,0.877,18 / 22,9 / 11,"316,102",93.88%,,HR2,A,"494,615",,,,,,
,,,#280,FR:,,JapWhite,0.877,4 / 22,2 / 11,"576,105",98.90%,,DT1,A,"663,416",,,,,,
,,,#281,MY:,,Chiyuu,0.877,13 / 22,6 / 11,"330,205",94.20%,,NM2,A,"538,188",,,,,,
,,,#282,CZ:,,Jan Klin,0.876,12 / 22,6 / 11,"318,027",95.14%,,NM4,A,"505,211",,,,,,
,,,#283,UA:,,EPEMA,0.874,6 / 22,3 / 11,"375,297",93.61%,,NM4,B,"608,208",,,,,,
,,★,#284,GE:,,nawhbody,0.871,21 / 21,11 / 11,"331,184",95.33%,,NM1,A,"540,442",,,,,,
,,★,#285,PR:,,Unexpected,0.869,21 / 21,11 / 11,"347,609",90.34%,,NM1,S,"997,125",,,,,,
,,,#286,NZ:,,she gon pay me,0.868,3 / 22,2 / 11,"646,728",98.51%,,NM2,S,"946,028",,,,,,
,,,#287,NO:,,FRODO,0.864,4 / 22,2 / 11,"495,119",97.83%,,NM3,S,"601,523",,,,,,
,,,#288,BE:,,5joshi,0.864,10 / 22,5 / 11,"304,055",94.48%,,HD1,A,"462,197",,,,,,
,,,#289,PT:,,PeterPen,0.864,11 / 22,5 / 11,"388,652",92.95%,,DT2,B,"643,628",,,,,,
,,,#290,MY:,,Harumi Ena,0.857,14 / 22,7 / 11,"352,983",94.71%,,DT2,B,"479,458",,,,,,
,,★,#291,GR:,,MyAimPeeps,0.852,16 / 22,7 / 11,"336,821",94.33%,,NM3,A,"545,695",,,,,,
,,,#292,AR:,,Penguo,0.850,8 / 22,4 / 11,"359,001",94.87%,,NM4,A,"597,140",,,,,,
,,,#293,PE:,,MiguisXD,0.848,15 / 22,7 / 11,"302,283",92.70%,,NM1,A,"503,212",,,,,,
,,,#294,MY:,,n0 head,0.847,8 / 22,5 / 11,"466,227",95.36%,,DT1,S,"960,469",,,,,,
,,,#295,JP:,,hosesan1020,0.847,6 / 22,3 / 11,"451,664",95.95%,,NM3,A,"537,911",,,,,,
,,,#296,LV:,,xan_ly,0.846,11 / 22,6 / 11,"352,921",95.18%,,DT2,A,"681,388",,,,,,
,,,#297,UA:,,baIner,0.836,8 / 22,4 / 11,"340,255",95.38%,,HD2,A,"429,966",,,,,,
,,,#298,LV:,,Murzikk,0.835,10 / 22,5 / 11,"326,426",93.40%,,NM3,A,"662,479",,,,,,
,,★,#299,BG:,,Thornnn,0.835,16 / 22,8 / 11,"334,652",94.90%,,DT1,A,"541,191",,,,,,
,,,#300,TH:,,Hinamon,0.832,7 / 22,4 / 11,"430,198",97.03%,,NM1,A,"604,363",,,,,,
,,,#301,BY:,,dados123,0.832,14 / 22,7 / 11,"336,317",93.09%,,DT1,A,"741,766",,,,,,
,,,#302,GR:,,trushpack,0.824,10 / 22,5 / 11,"377,102",95.86%,,DT1,A,"479,978",,,,,,
,,,#303,MX:,,shiromisu,0.822,10 / 22,5 / 11,"357,561",93.06%,,DT1,A,"812,316",,,,,,
,,,#304,BR:,,tayko,0.822,4 / 22,2 / 11,"538,980",96.42%,,DT1,A,"707,625",,,,,,
,,★,#305,LT:,,ganjanov,0.821,16 / 22,8 / 11,"305,579",93.18%,,DT1,A,"513,724",,,,,,
,,★,#306,SA:,,Equidimensional,0.821,21 / 22,10 / 11,"301,626",93.08%,,NM2,A,"612,279",,,,,,
,,★,#307,HR:,,tigiexe,0.817,15 / 16,10 / 11,"299,785",94.00%,,NM3,A,"428,118",,,,,,
,,,#308,PT:,,Meower,0.809,7 / 22,3 / 11,"373,999",96.10%,,HR2,A,"482,804",,,,,,
,,★,#309,SK:,,RafeuX,0.806,18 / 20,10 / 11,"273,860",93.53%,,NM2,A,"424,230",,,,,,
,,,#310,TR:,,Clutch,0.801,8 / 22,4 / 11,"415,719",95.64%,,DT1,A,"654,333",,,,,,
,,,#311,RO:,,Pregnancy,0.799,4 / 22,1 / 11,"461,936",98.22%,,HR2,A,"513,805",,,,,,
,,,#312,SG:,,Tebi,0.798,6 / 22,3 / 11,"321,488",94.12%,,NM4,B,"408,180",,,,,,
,,,#313,SK:,,Seviade,0.797,10 / 20,6 / 11,"356,648",94.18%,,DT1,A,"747,210",,,,,,
,,,#314,NL:,,Burning John,0.796,7 / 22,3 / 11,"406,304",96.59%,,DT1,A,"489,073",,,,,,
,,,#315,PH:,,perhap,0.793,5 / 22,2 / 11,"383,001",95.37%,,NM4,S,"509,474",,,,,,
,,★,#316,SA:,,sheard,0.791,16 / 22,7 / 11,"288,405",92.03%,,HD2,A,"629,933",,,,,,
,,,#317,ES:,,BabyScylla,0.787,5 / 22,3 / 11,"412,435",96.34%,,NM4,B,"465,213",,,,,,
,,,#318,DK:,,mads,0.785,5 / 22,3 / 11,"482,705",97.20%,,DT1,A,"708,012",,,,,,
,,,#319,BY:,,L1ssak,0.784,12 / 22,6 / 11,"325,623",93.35%,,NM2,A,"513,185",,,,,,
,,★,#320,MO:,,SBHO,0.784,18 / 22,9 / 11,"292,301",94.57%,,NM2,A,"397,257",,,,,,
,,,#321,IN:,,Potla,0.783,8 / 22,4 / 11,"337,984",95.29%,,NM1,A,"454,381",,,,,,
,,,#322,HU:,,Winkero,0.781,8 / 22,5 / 11,"371,608",95.40%,,NM2,A,"683,331",,,,,,
,,,#323,MX:,,Alfrah,0.772,7 / 22,4 / 11,"405,158",96.79%,,NM1,A,"590,337",,,,,,
,,,#324,SK:,,MarcelSvK,0.770,4 / 20,3 / 11,"447,069",94.38%,,NM2,S,"948,785",,,,,,
,,,#325,BA:,,Emchi,0.769,14 / 22,7 / 11,"301,892",93.89%,,HD2,A,"496,437",,,,,,
,,,#326,KZ:,,ItzZeroIce,0.766,6 / 22,3 / 11,"445,669",96.88%,,DT1,A,"605,073",,,,,,
,,,#327,BE:,,MRB,0.759,6 / 22,3 / 11,"336,477",94.41%,,NM3,A,"395,815",,,,,,
,,,#328,KR:,,MYKEYBOARD,0.758,5 / 22,2 / 11,"462,477",97.28%,,NM1,A,"592,477",,,,,,
,,,#329,CZ:,,Tachyon Agnes,0.758,10 / 22,5 / 11,"308,844",95.10%,,NM4,B,"442,049",,,,,,
,,,#330,CO:,,-WarbOsu-,0.756,15 / 22,7 / 11,"318,312",93.47%,,NM2,A,"529,497",,,,,,
,,,#331,SE:,,Grippeh,0.752,5 / 22,3 / 11,"457,063",97.01%,,DT2,A,"578,961",,,,,,
,,,#332,MX:,,northsign,0.750,8 / 22,3 / 11,"354,938",96.75%,,NM1,A,"460,227",,,,,,
,,,#333,MX:,,-Wolfy-,0.746,11 / 22,5 / 11,"292,819",93.46%,,DT2,A,"412,933",,,,,,
,,,#334,IT:,,Duke,0.743,9 / 22,5 / 11,"314,775",94.93%,,NM2,A,"426,485",,,,,,
,,★,#335,CH:,,-Spartan,0.743,16 / 22,8 / 11,"261,784",93.62%,,HR2,A,"391,524",,,,,,
,,,#336,NZ:,,HaSappy,0.743,4 / 22,2 / 11,"512,506",96.78%,,DT1,A,"768,518",,,,,,
,,★,#337,LT:,,CamperLt,0.742,16 / 22,7 / 11,"258,949",93.63%,,NM3,A,"359,258",,,,,,
,,,#338,CH:,,flopper727,0.741,12 / 22,6 / 11,"315,839",92.56%,,DT2,B,"591,565",,,,,,
,,,#339,KZ:,,MyAngelRasseru,0.738,6 / 22,3 / 11,"387,709",96.02%,,NM2,A,"479,987",,,,,,
,,,#340,LV:,,StellarOW,0.736,10 / 22,5 / 11,"334,654",95.60%,,NM2,A,"528,945",,,,,,
,,,#341,AT:,,tomadoi,0.736,4 / 20,2 / 11,"320,766",95.62%,,HD1,A,"442,204",,,,,,
,,,#342,CH:,,TheLBGovernment,0.730,10 / 22,5 / 11,"364,025",94.87%,,DT1,B,"702,618",,,,,,
,,,#343,AR:,,Tofy,0.727,4 / 22,2 / 11,"479,349",97.22%,,DT1,A,"603,274",,,,,,
,,,#344,IL:,,F3n1X,0.718,4 / 22,2 / 11,"466,320",96.87%,,DT2,A,"532,601",,,,,,
,,,#345,KZ:,,Ravexi,0.718,5 / 22,3 / 11,"388,477",95.58%,,DT1,A,"462,196",,,,,,
,,,#346,DK:,,Polle,0.716,10 / 22,5 / 11,"318,458",94.29%,,DT2,A,"400,103",,,,,,
,,,#347,CN:,,pr1mary,0.711,4 / 22,2 / 11,"459,699",95.88%,,NM2,A,"626,088",,,,,,
,,★,#348,MT:,,Shircals,0.708,15 / 21,8 / 11,"269,082",94.03%,,NM1,A,"379,057",,,,,,
,,,#349,HU:,,linkay,0.707,8 / 22,4 / 11,"343,746",96.29%,,NM2,A,"516,066",,,,,,
,,,#350,HU:,,Indicolite,0.707,9 / 22,4 / 11,"303,522",95.60%,,HD1,A,"366,242",,,,,,
,,,#351,KZ:,,nybia,0.698,7 / 22,3 / 11,"327,042",95.80%,,HR2,A,"398,335",,,,,,
,,,#352,UA:,,APTEM,0.696,3 / 22,1 / 11,"378,360",96.93%,,HR1,A,"474,945",,,,,,
,,,#353,VN:,,electrostrike,0.692,2 / 22,1 / 11,"315,782",92.78%,,HD2,B,"363,487",,,,,,
,,,#354,RO:,,AlexBelea,0.692,4 / 22,2 / 11,"453,663",94.09%,,DT1,A,"510,080",,,,,,
,,★,#355,BG:,,yun,0.690,19 / 22,10 / 11,"238,993",91.95%,,NM3,A,"377,988",,,,,,
,,,#356,NL:,,Dolter,0.689,7 / 22,3 / 11,"308,338",94.17%,,NM2,A,"490,371",,,,,,
,,★,#357,BA:,,Quiligru,0.688,22 / 22,11 / 11,"280,966",89.88%,,NM2,A,"628,905",,,,,,
,,,#358,HK:,,Tsukime,0.680,11 / 22,6 / 11,"261,986",91.01%,,NM2,A,"355,663",,,,,,
,,,#359,MX:,,[Andy],0.680,11 / 22,6 / 11,"271,682",89.82%,,NM1,A,"683,709",,,,,,
,,★,#360,BA:,,dax420,0.676,21 / 22,11 / 11,"267,388",91.01%,,NM1,A,"481,130",,,,,,
,,,#361,TW:,,Shirosora,0.671,4 / 22,2 / 11,"443,716",96.68%,,DT1,A,"582,875",,,,,,
,,,#362,CH:,,Sil,0.664,10 / 22,5 / 11,"273,561",93.14%,,NM3,A,"371,045",,,,,,
,,,#363,AE:,,Xluxic,0.662,12 / 22,6 / 11,"303,783",93.55%,,NM2,A,"509,652",,,,,,
,,,#364,LV:,,day drinking,0.649,9 / 22,4 / 11,"285,144",93.75%,,DT1,A,"433,746",,,,,,
,,★,#365,HR:,,DragonCroc,0.645,12 / 16,8 / 11,"251,609",90.02%,,NM1,A,"427,118",,,,,,
,,,#366,CL:,,Lasseh,0.641,4 / 22,2 / 11,"371,706",96.17%,,NM2,A,"408,960",,,,,,
,,,#367,UY:,,LittleFede,0.631,2 / 22,1 / 11,"543,953",96.59%,,NM2,A,"603,400",,,,,,
,,,#368,UA:,,Kotsik,0.628,7 / 22,4 / 11,"312,332",95.30%,,NM2,A,"416,245",,,,,,
,,,#369,SK:,,Kumeri,0.626,8 / 20,4 / 11,"277,413",91.81%,,NM1,A,"505,026",,,,,,
,,,#370,BG:,,SynchroHD,0.625,8 / 22,4 / 11,"314,121",95.75%,,NM1,A,"395,824",,,,,,
,,,#371,BY:,,Tepe6oHbka,0.622,8 / 22,4 / 11,"276,344",93.09%,,NM2,A,"368,978",,,,,,
,,,#372,BG:,,hlanden,0.619,13 / 22,6 / 11,"252,026",89.38%,,NM1,A,"759,778",,,,,,
,,★,#373,MT:,,modules,0.617,15 / 21,8 / 11,"252,799",93.17%,,DT1,A,"401,078",,,,,,
,,,#374,MX:,,Ginga,0.615,8 / 22,4 / 11,"294,649",94.15%,,NM2,A,"425,365",,,,,,
,,,#375,IN:,,-kyaru,0.612,7 / 22,4 / 11,"295,085",92.32%,,HR2,A,"413,002",,,,,,
,,,#376,IT:,,Ryuzaki,0.606,7 / 22,3 / 11,"317,996",93.63%,,NM2,A,"549,223",,,,,,
,,,#377,HR:,,The Fart Lord,0.604,8 / 16,5 / 11,"266,890",89.30%,,NM3,A,"462,175",,,,,,
,,,#378,BE:,,[ Unmei ],0.597,4 / 22,2 / 11,"371,093",97.96%,,NM1,A,"468,406",,,,,,
,,,#379,EE:,,stennu,0.594,12 / 22,5 / 11,"265,210",89.38%,,NM2,S,"955,648",,,,,,
,,★,#380,IE:,,scug,0.578,11 / 11,11 / 11,"217,248",90.51%,,NM1,A,"401,179",,,,,,
,,,#381,TH:,,TzArtifactz,0.577,3 / 22,1 / 11,"245,641",91.63%,,HD2,B,"307,196",,,,,,
,,★,#382,EE:,,The Hassle,0.575,17 / 22,9 / 11,"222,702",88.80%,,NM2,A,"362,292",,,,,,
,,★,#383,MK:,,haiks,0.575,21 / 22,10 / 11,"201,111",89.76%,,NM1,A,"364,123",,,,,,
,,,#384,CZ:,,RiceShower,0.570,10 / 22,5 / 11,"272,847",91.08%,,NM1,A,"565,835",,,,,,
,,★,#385,MT:,,Naiad,0.570,21 / 21,11 / 11,"211,463",88.87%,,DT1,B,"350,251",,,,,,
,,,#386,HK:,,flyond,0.566,2 / 22,1 / 11,"397,250",97.67%,,HR2,A,"412,065",,,,,,
,,★,#387,MK:,,Deviation,0.565,21 / 22,11 / 11,"204,208",87.36%,,NM2,A,"399,871",,,,,,
,,,#388,MO:,,FakeAlexChio,0.565,10 / 22,5 / 11,"251,964",93.26%,,NM1,A,"387,339",,,,,,
,,,#389,RO:,,robotonic,0.564,3 / 22,1 / 11,"418,870",95.56%,,DT1,A,"526,533",,,,,,
,,,#390,NL:,,perthed again,0.562,1 / 22,1 / 11,"632,609",98.17%,,DT1,A,"632,609",,,,,,
,,★,#391,EE:,,Tiger Claw,0.562,20 / 22,10 / 11,"200,645",88.14%,,NM1,A,"455,279",,,,,,
,,,#392,HK:,,RevengeWolf,0.562,6 / 22,3 / 11,"308,930",92.75%,,NM1,A,"587,424",,,,,,
,,,#393,CZ:,,Umatza,0.559,6 / 22,3 / 11,"253,958",92.77%,,NM3,A,"351,508",0.27,,,,,
,,,#394,HR:,,-Rigel-,0.556,9 / 16,6 / 11,"235,367",91.88%,,NM1,A,"414,155",0.56,,,,,
,,,#395,PT:,,Big Yikes,0.553,6 / 22,2 / 11,"262,295",93.63%,,DT3,A,"339,675",0.27,,,,,
,,,#396,HU:,,baliiii,0.548,4 / 22,2 / 11,"357,032",94.49%,,DT1,A,"428,165",0.18,,,,,
,,,#397,CO:,,Phel,0.547,4 / 22,2 / 11,"302,630",95.35%,,HR2,A,"357,761",0.18,,,,,
,,★,#398,PR:,,Txmas,0.547,17 / 21,9 / 11,"228,386",91.16%,,NM2,A,"417,736",0.81,,,,,
,,,#399,AE:,,aim1trick,0.544,4 / 22,2 / 11,"356,537",95.33%,,DT1,A,"474,224",0.18,,,,,
,,,#400,ES:,,junamat,0.535,4 / 22,1 / 11,"318,852",94.69%,,NM1,A,"475,102",0.18,,,,,
,,,#401,MO:,,-PSC-,0.520,7 / 22,3 / 11,"237,526",90.34%,,NM2,A,"410,810",0.32,,,,,
,,,#402,LT:,,Nitram,0.520,8 / 22,4 / 11,"240,227",90.10%,,DT2,A,"383,717",0.36,,,,,
,,,#403,PT:,,tgnalice,0.516,4 / 22,2 / 11,"337,233",91.06%,,DT1,B,"391,259",0.18,,,,,
,,★,#404,MN:,,Nukeeowo,0.514,18 / 20,11 / 11,"210,218",85.83%,,HR2,A,"392,614",0.90,,,,,
,,,#405,DK:,,Nordkild,0.514,7 / 22,3 / 11,"264,749",92.12%,,HR2,A,"352,712",0.32,,,,,
,,★,#406,EE:,,kellad,0.502,22 / 22,11 / 11,"175,471",86.24%,,NM1,A,"366,038",1.00,,,,,
,,,#407,AE:,,ghous,0.499,14 / 22,7 / 11,"187,177",90.80%,,NM1,A,"304,098",0.64,,,,,
,,,#408,LT:,,Torment,0.496,4 / 22,2 / 11,"328,122",93.45%,,DT1,A,"464,374",0.18,,,,,
,,,#409,GR:,,Leftie,0.492,2 / 22,1 / 11,"224,326",93.15%,,HD2,A,"240,004",0.09,,,,,
